##  Shared Name File  Ver. 1.1
##  File created by:  GE FANUC -- CIMPLICITY  Ver. 6.10 Build 5590
##  File created at:  09:42:16  on  05/27/2026.
## 
PT_ID,ACCESS,ACCESS_FILTER,ACK_TIMEOUT,ADDR,ADDR_OFFSET,ADDR_TYPE,ALM_CLASS,ALM_CRITERIA,ALM_DEADBAND,ALM_DELAY,ALM_ENABLE,ALM_HIGH_1,ALM_HIGH_2,ALM_HLP_FILE,ALM_LOW_1,ALM_LOW_2,ALM_MSG,ALM_ROUTE_OPER,ALM_ROUTE_SYSMGR,ALM_ROUTE_USER,ALM_SEVERITY,ALM_STR,ALM_TYPE,ALM_UPDATE_VALUE,ANALOG_DEADBAND,BFR_COUNT,BFR_DUR,BFR_EVENT_PERIOD,BFR_EVENT_PT_ID,BFR_EVENT_TYPE,BFR_EVENT_UNITS,BFR_GATE_COND,BFR_SYNC_TIME,CALC_TYPE,CONV_LIM_HIGH,CONV_LIM_LOW,CONV_TYPE,DELAY_LOAD,DELETE_REQ,DESC,DEVIATION_PT,DEVICE_ID,DISP_LIM_HIGH,DISP_LIM_LOW,DISP_TYPE,DISP_WIDTH,ELEMENTS,ENG_UNITS,ENUM_ID,EQUATION,EXTRA,FW_CONV_EQ,GR_SCREEN,INIT_VAL,JUSTIFICATION,LEVEL,LOCAL,LOG_ACK,LOG_DATA,LOG_DEL,LOG_GEN,LOG_RESET,MAX_STACKED,MEASUREMENT_UNIT_ID,MISC_FLAGS,POLL_AFTER_SET,PRECISION,PROC_ID,PTMGMT_PROC_ID,PT_ENABLED,PT_ORIGIN,PT_SET_INTERVAL,PT_SET_TIME,PT_TYPE,RANGE_HIGH,RANGE_LOW,RAW_LIM_HIGH,RAW_LIM_LOW,REP_TIMEOUT,RESET_ALLOWED,RESET_COND,RESET_PT,RESET_TIMEOUT,RESOURCE_ID,REV_CONV_EQ,ROLLOVER_VAL,SAFETY_PT,SAMPLE_INTV,SAMPLE_INTV_UNIT,SCAN_RATE,SETPOINT_HIGH,SETPOINT_LOW,TIME_OF_DAY,TRIG_CK_PT,TRIG_PT,TRIG_REL,TRIG_VAL,UAFSET,UPDATE_CRITERIA,VARIANCE_VAL,VARS
MEW_1P_TANK_LOW_ALARM,R,,-1,%M1390,0,FQ,METK,ABS,,0,1,,1,\MEW_1P_TANK_LOW_ALARM,,,Meth Water #1-P Tank Low Alarm,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Meth Water #1-P Tank Low Alarm,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
MEW_1P_TANK_LOW_LIMIT,W,,,%R00164,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water Tanks Low Alarm Limit,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1P_TANK_MAX_VOL,R,,,%R00892,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Meth Water #1-P Tank Max Volume,,TLIPLC,,,f,,1,,,,0,%P/10.0,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,UINT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1P_TANK_PERCENT,R,,,%R00492,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water #1-P Tank Percent,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1P_TANK_SCALE,W,,,%R01692,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_CLEAN,W,,,%AI1529,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_PRODUCT,W,,,%AI1533,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_STATUS,W,,,%AI1537,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_AMP_ZERO,W,,,%R01290,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_CALIBRATE,W,,,%R00044,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water #1-S Tank Calibrate,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,0,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_CURRENT,R,,,%R01490,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_GRAVITY,W,,,%R00590,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water #1-S Tank Gravity,,TLIPLC,,,f,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,0,,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_HIGH_ALARM,R,,-1,%M1387,0,FQ,METK,ABS,,0,1,,1,\MEW_1S_TANK_HIGH_ALARM,,,Meth Water #1-S Tank High Alarm,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Meth Water #1-S Tank High Alarm,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_HIGH_LIMIT,W,,,%R00163,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water Tanks High Alarm Limit,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_INCHES,R,,,%R00690,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Meth Water #1-S Tank Inches,,TLIPLC,,,f,,1,,,,0,%P-1,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_LEVEL,R,,,%R00390,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,86400,0,,1,0,0,0,,,,CS,0,,Meth Water #1-S Tank Level,,TLIPLC,,,f,,1,,,,0,%P/10.0,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,UINT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_LOW_ALARM,R,,-1,%M1388,0,FQ,METK,ABS,,0,1,,1,\MEW_1S_TANK_LOW_ALARM,,,Meth Water #1-S Tank Low Alarm,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Meth Water #1-S Tank Low Alarm,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_LOW_LIMIT,W,,,%R00164,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water Tanks Low Alarm Limit,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_MAX_VOL,R,,,%R00890,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Meth Water #1-S Tank Max Volume,,TLIPLC,,,f,,1,,,,0,%P/10.0,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,UINT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_PERCENT,R,,,%R00490,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water #1-S Tank Percent,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1S_TANK_SCALE,W,,,%R01690,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_CLEAN,W,,,%AI1541,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_PRODUCT,W,,,%AI1545,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_STATUS,W,,,%AI1549,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_AMP_ZERO,W,,,%R01296,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_CALIBRATE,W,,,%R00047,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water #2-P Tank Calibrate,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,0,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_CURRENT,R,,,%R01496,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_GRAVITY,W,,,%R00596,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water #2-P Tank Gravity,,TLIPLC,,,f,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,0,,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_HIGH_ALARM,R,,-1,%M1393,0,FQ,METK,ABS,,0,1,,1,\MEW_2P_TANK_HIGH_ALARM,,,Meth Water #2-P Tank High Alarm,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Meth Water #2-P Tank High Alarm,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_HIGH_LIMIT,W,,,%R00163,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water Tanks High Alarm Limit,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_INCHES,R,,,%R00696,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Meth Water #2-P Tank Inches,,TLIPLC,,,f,,1,,,,0,%P-1,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_LEVEL,R,,,%R00396,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,86400,0,,1,0,0,0,,,,CS,0,,Meth Water #2-P Tank Level,,TLIPLC,,,f,,1,,,,0,%P/10.0,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,UINT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_LOW_ALARM,R,,-1,%M1394,0,FQ,METK,ABS,,0,1,,1,\MEW_2P_TANK_LOW_ALARM,,,Meth Water #2-P Tank Low Alarm,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Meth Water #2-P Tank Low Alarm,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_LOW_LIMIT,W,,,%R00164,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water Tanks Low Alarm Limit,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_MAX_VOL,R,,,%R00896,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Meth Water #2-P Tank Max Volume,,TLIPLC,,,f,,1,,,,0,%P/10.0,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,UINT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_PERCENT,R,,,%R00496,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water #2-P Tank Percent,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2P_TANK_SCALE,W,,,%R01696,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_CLEAN,W,,,%AI1553,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_PRODUCT,W,,,%AI1557,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_STATUS,W,,,%AI1561,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_AMP_ZERO,W,,,%R01294,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_CALIBRATE,W,,,%R00046,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water #2-S Tank Calibrate,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,0,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_CURRENT,R,,,%R01494,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_GRAVITY,W,,,%R00594,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water #2-S Tank Gravity,,TLIPLC,,,f,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,0,,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_HIGH_ALARM,R,,-1,%M1391,0,FQ,METK,ABS,,0,1,,1,\MEW_2S_TANK_HIGH_ALARM,,,Meth Water #2-S Tank High Alarm,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Meth Water #2-S Tank High Alarm,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_HIGH_LIMIT,W,,,%R00163,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water Tanks High Alarm Limit,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_INCHES,R,,,%R00694,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Meth Water #2-S Tank Inches,,TLIPLC,,,f,,1,,,,0,%P-1,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_LEVEL,R,,,%R00394,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,86400,0,,1,0,0,0,,,,CS,0,,Meth Water #2-S Tank Level,,TLIPLC,,,f,,1,,,,0,%P/10.0,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,UINT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_LOW_ALARM,R,,-1,%M1392,0,FQ,METK,ABS,,0,1,,1,\MEW_2S_TANK_LOW_ALARM,,,Meth Water #2-S Tank Low Alarm,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Meth Water #2-S Tank Low Alarm,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_LOW_LIMIT,W,,,%R00164,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water Tanks Low Alarm Limit,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_MAX_VOL,R,,,%R00894,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Meth Water #2-S Tank Max Volume,,TLIPLC,,,f,,1,,,,0,%P/10.0,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,UINT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_PERCENT,R,,,%R00494,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water #2-S Tank Percent,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_2S_TANK_SCALE,W,,,%R01694,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_TANK_HIGH_LIMIT,W,,,%R00163,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water Tanks High Alarm Limit,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_TANK_LOW_LIMIT,W,,,%R00164,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water Tanks Low Alarm Limit,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
ME_1P_CLEAN,W,,,%AI1469,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
ME_1P_PRODUCT,W,,,%AI1473,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
ME_1P_STATUS,W,,,%AI1477,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
ME_1P_TANK_95_ALARM,R,,-1,%M1508,0,FQ,METK,ABS,,0,1,,1,\ME_1P_TANK_HIGH_ALARM,,,METH #1-P Tank HIGH 95  Alarm,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,METH #1-P Tank 95% Alarm,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
ME_1P_TANK_98_ALARM,R,,-1,%M1500,0,FQ,METK,ABS,,0,1,,1,\ME_1P_TANK_HIGH_ALARM,,,METH #1-S Tank HI-HI 98  Alarm,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,METH #1-P Tank 98% Alarm,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
ME_1P_TANK_AMP_ZERO,W,,,%R01270,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,ME #1P Tank Current Adjust,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
ME_1P_TANK_CALIBRATE,W,,,%R00034,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,METH #1-P Tank Calibrate,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,0,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
ME_1P_TANK_CURRENT,R,,,%R01470,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,ME #1P Tank Current,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
